review_id,sentence_id,text,op_category,op_target,op_OTE_offset,tokens,POS,freq,sentiment,ngrams_2,ngrams_3,ngrams_4
1028246,1028246:0,"
     Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!
    ",RESTAURANT#GENERAL,59,"('35', '39')","['Went', '3', 'day', 'oyster', 'binge', 'Fish', 'bringing', 'closing', 'I', 'glad', 'place', 'O', 'trip', 'ended', 'great']","[('Went', 'JJ'), ('3', 'CD'), ('day', 'NN'), ('oyster', 'JJR'), ('binge', 'NN'), ('Fish', 'NNP'), ('bringing', 'VBG'), ('closing', 'NN'), ('I', 'PRP'), ('glad', 'VBP'), ('place', 'NN'), ('O', 'NNP'), ('trip', 'NN'), ('ended', 'VBD'), ('great', 'JJ')]","{'Went': 1, '3': 1, 'day': 1, 'oyster': 1, 'binge': 1, 'Fish': 1, 'bringing': 1, 'closing': 1, 'I': 1, 'glad': 1, 'place': 1, 'O': 1, 'trip': 1, 'ended': 1, 'great': 1}","{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.886}","[('Went', '3'), ('3', 'day'), ('day', 'oyster'), ('oyster', 'binge'), ('binge', 'Fish'), ('Fish', 'bringing'), ('bringing', 'closing'), ('closing', 'I'), ('I', 'glad'), ('glad', 'place'), ('place', 'O'), ('O', 'trip'), ('trip', 'ended'), ('ended', 'great')]","[('Went', '3', 'day'), ('3', 'day', 'oyster'), ('day', 'oyster', 'binge'), ('oyster', 'binge', 'Fish'), ('binge', 'Fish', 'bringing'), ('Fish', 'bringing', 'closing'), ('bringing', 'closing', 'I'), ('closing', 'I', 'glad'), ('I', 'glad', 'place'), ('glad', 'place', 'O'), ('place', 'O', 'trip'), ('O', 'trip', 'ended'), ('trip', 'ended', 'great')]","[('Went', '3', 'day', 'oyster'), ('3', 'day', 'oyster', 'binge'), ('day', 'oyster', 'binge', 'Fish'), ('oyster', 'binge', 'Fish', 'bringing'), ('binge', 'Fish', 'bringing', 'closing'), ('Fish', 'bringing', 'closing', 'I'), ('bringing', 'closing', 'I', 'glad'), ('closing', 'I', 'glad', 'place'), ('I', 'glad', 'place', 'O'), ('glad', 'place', 'O', 'trip'), ('place', 'O', 'trip', 'ended'), ('O', 'trip', 'ended', 'great')]"
1028246,1028246:1,"
     Service was devine, oysters where a sensual as they come, and the price can't be beat!!!
    ",SERVICE#GENERAL,157,"('0', '7')","['Service', 'devine', 'oysters', 'sensual', 'come', 'price', 'beat']","[('Service', 'NNP'), ('devine', 'NN'), ('oysters', 'NNS'), ('sensual', 'JJ'), ('come', 'JJ'), ('price', 'NN'), ('beat', 'NN')]","{'Service': 1, 'devine': 1, 'oysters': 1, 'sensual': 1, 'come': 1, 'price': 1, 'beat': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('Service', 'devine'), ('devine', 'oysters'), ('oysters', 'sensual'), ('sensual', 'come'), ('come', 'price'), ('price', 'beat')]","[('Service', 'devine', 'oysters'), ('devine', 'oysters', 'sensual'), ('oysters', 'sensual', 'come'), ('sensual', 'come', 'price'), ('come', 'price', 'beat')]","[('Service', 'devine', 'oysters', 'sensual'), ('devine', 'oysters', 'sensual', 'come'), ('oysters', 'sensual', 'come', 'price'), ('sensual', 'come', 'price', 'beat')]"
1028246,1028246:1,"
     Service was devine, oysters where a sensual as they come, and the price can't be beat!!!
    ",FOOD#QUALITY,517,"('20', '27')","['Service', 'devine', 'oysters', 'sensual', 'come', 'price', 'beat']","[('Service', 'NNP'), ('devine', 'NN'), ('oysters', 'NNS'), ('sensual', 'JJ'), ('come', 'JJ'), ('price', 'NN'), ('beat', 'NN')]","{'Service': 1, 'devine': 1, 'oysters': 1, 'sensual': 1, 'come': 1, 'price': 1, 'beat': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('Service', 'devine'), ('devine', 'oysters'), ('oysters', 'sensual'), ('sensual', 'come'), ('come', 'price'), ('price', 'beat')]","[('Service', 'devine', 'oysters'), ('devine', 'oysters', 'sensual'), ('oysters', 'sensual', 'come'), ('sensual', 'come', 'price'), ('come', 'price', 'beat')]","[('Service', 'devine', 'oysters', 'sensual'), ('devine', 'oysters', 'sensual', 'come'), ('oysters', 'sensual', 'come', 'price'), ('sensual', 'come', 'price', 'beat')]"
1028246,1028246:1,"
     Service was devine, oysters where a sensual as they come, and the price can't be beat!!!
    ",RESTAURANT#PRICES,111,"('0', '0')","['Service', 'devine', 'oysters', 'sensual', 'come', 'price', 'beat']","[('Service', 'NNP'), ('devine', 'NN'), ('oysters', 'NNS'), ('sensual', 'JJ'), ('come', 'JJ'), ('price', 'NN'), ('beat', 'NN')]","{'Service': 1, 'devine': 1, 'oysters': 1, 'sensual': 1, 'come': 1, 'price': 1, 'beat': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('Service', 'devine'), ('devine', 'oysters'), ('oysters', 'sensual'), ('sensual', 'come'), ('come', 'price'), ('price', 'beat')]","[('Service', 'devine', 'oysters'), ('devine', 'oysters', 'sensual'), ('oysters', 'sensual', 'come'), ('sensual', 'come', 'price'), ('come', 'price', 'beat')]","[('Service', 'devine', 'oysters', 'sensual'), ('devine', 'oysters', 'sensual', 'come'), ('oysters', 'sensual', 'come', 'price'), ('sensual', 'come', 'price', 'beat')]"
1028246,1028246:2,"
     You can't go wrong here.
    ",RESTAURANT#GENERAL,111,"('0', '0')","['You', 'go', 'wrong']","[('You', 'PRP'), ('go', 'VBP'), ('wrong', 'JJ')]","{'You': 1, 'go': 1, 'wrong': 1}","{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.3724}","[('You', 'go'), ('go', 'wrong')]","[('You', 'go', 'wrong')]",[]
1032695,1032695:0,"
     Every time in New York I make it a point to visit Restaurant Saul on Smith Street.
    ",RESTAURANT#GENERAL,144,"('50', '65')","['Every', 'time', 'New', 'York', 'I', 'make', 'point', 'visit', 'Restaurant', 'Saul', 'Smith', 'Street']","[('Every', 'DT'), ('time', 'NN'), ('New', 'NNP'), ('York', 'NNP'), ('I', 'PRP'), ('make', 'VBP'), ('point', 'JJ'), ('visit', 'NN'), ('Restaurant', 'NNP'), ('Saul', 'NNP'), ('Smith', 'NNP'), ('Street', 'NNP')]","{'Every': 1, 'time': 1, 'New': 1, 'York': 1, 'I': 1, 'make': 1, 'point': 1, 'visit': 1, 'Restaurant': 1, 'Saul': 1, 'Smith': 1, 'Street': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('Every', 'time'), ('time', 'New'), ('New', 'York'), ('York', 'I'), ('I', 'make'), ('make', 'point'), ('point', 'visit'), ('visit', 'Restaurant'), ('Restaurant', 'Saul'), ('Saul', 'Smith'), ('Smith', 'Street')]","[('Every', 'time', 'New'), ('time', 'New', 'York'), ('New', 'York', 'I'), ('York', 'I', 'make'), ('I', 'make', 'point'), ('make', 'point', 'visit'), ('point', 'visit', 'Restaurant'), ('visit', 'Restaurant', 'Saul'), ('Restaurant', 'Saul', 'Smith'), ('Saul', 'Smith', 'Street')]","[('Every', 'time', 'New', 'York'), ('time', 'New', 'York', 'I'), ('New', 'York', 'I', 'make'), ('York', 'I', 'make', 'point'), ('I', 'make', 'point', 'visit'), ('make', 'point', 'visit', 'Restaurant'), ('point', 'visit', 'Restaurant', 'Saul'), ('visit', 'Restaurant', 'Saul', 'Smith'), ('Restaurant', 'Saul', 'Smith', 'Street')]"
1032695,1032695:1,"
     Everything is always cooked to perfection, the service is excellent, the decor cool and understated.
    ",FOOD#QUALITY,111,"('0', '0')","['Everything', 'always', 'cooked', 'perfection', 'service', 'excellent', 'decor', 'cool', 'understated']","[('Everything', 'NN'), ('always', 'RB'), ('cooked', 'VBD'), ('perfection', 'NN'), ('service', 'NN'), ('excellent', 'JJ'), ('decor', 'NN'), ('cool', 'NN'), ('understated', 'VBD')]","{'Everything': 1, 'always': 1, 'cooked': 1, 'perfection': 1, 'service': 1, 'excellent': 1, 'decor': 1, 'cool': 1, 'understated': 1}","{'neg': 0.0, 'neu': 0.553, 'pos': 0.447, 'compound': 0.8658}","[('Everything', 'always'), ('always', 'cooked'), ('cooked', 'perfection'), ('perfection', 'service'), ('service', 'excellent'), ('excellent', 'decor'), ('decor', 'cool'), ('cool', 'understated')]","[('Everything', 'always', 'cooked'), ('always', 'cooked', 'perfection'), ('cooked', 'perfection', 'service'), ('perfection', 'service', 'excellent'), ('service', 'excellent', 'decor'), ('excellent', 'decor', 'cool'), ('decor', 'cool', 'understated')]","[('Everything', 'always', 'cooked', 'perfection'), ('always', 'cooked', 'perfection', 'service'), ('cooked', 'perfection', 'service', 'excellent'), ('perfection', 'service', 'excellent', 'decor'), ('service', 'excellent', 'decor', 'cool'), ('excellent', 'decor', 'cool', 'understated')]"
1032695,1032695:1,"
     Everything is always cooked to perfection, the service is excellent, the decor cool and understated.
    ",SERVICE#GENERAL,629,"('47', '54')","['Everything', 'always', 'cooked', 'perfection', 'service', 'excellent', 'decor', 'cool', 'understated']","[('Everything', 'NN'), ('always', 'RB'), ('cooked', 'VBD'), ('perfection', 'NN'), ('service', 'NN'), ('excellent', 'JJ'), ('decor', 'NN'), ('cool', 'NN'), ('understated', 'VBD')]","{'Everything': 1, 'always': 1, 'cooked': 1, 'perfection': 1, 'service': 1, 'excellent': 1, 'decor': 1, 'cool': 1, 'understated': 1}","{'neg': 0.0, 'neu': 0.553, 'pos': 0.447, 'compound': 0.8658}","[('Everything', 'always'), ('always', 'cooked'), ('cooked', 'perfection'), ('perfection', 'service'), ('service', 'excellent'), ('excellent', 'decor'), ('decor', 'cool'), ('cool', 'understated')]","[('Everything', 'always', 'cooked'), ('always', 'cooked', 'perfection'), ('cooked', 'perfection', 'service'), ('perfection', 'service', 'excellent'), ('service', 'excellent', 'decor'), ('excellent', 'decor', 'cool'), ('decor', 'cool', 'understated')]","[('Everything', 'always', 'cooked', 'perfection'), ('always', 'cooked', 'perfection', 'service'), ('cooked', 'perfection', 'service', 'excellent'), ('perfection', 'service', 'excellent', 'decor'), ('service', 'excellent', 'decor', 'cool'), ('excellent', 'decor', 'cool', 'understated')]"
1032695,1032695:1,"
     Everything is always cooked to perfection, the service is excellent, the decor cool and understated.
    ",AMBIENCE#GENERAL,322,"('73', '78')","['Everything', 'always', 'cooked', 'perfection', 'service', 'excellent', 'decor', 'cool', 'understated']","[('Everything', 'NN'), ('always', 'RB'), ('cooked', 'VBD'), ('perfection', 'NN'), ('service', 'NN'), ('excellent', 'JJ'), ('decor', 'NN'), ('cool', 'NN'), ('understated', 'VBD')]","{'Everything': 1, 'always': 1, 'cooked': 1, 'perfection': 1, 'service': 1, 'excellent': 1, 'decor': 1, 'cool': 1, 'understated': 1}","{'neg': 0.0, 'neu': 0.553, 'pos': 0.447, 'compound': 0.8658}","[('Everything', 'always'), ('always', 'cooked'), ('cooked', 'perfection'), ('perfection', 'service'), ('service', 'excellent'), ('excellent', 'decor'), ('decor', 'cool'), ('cool', 'understated')]","[('Everything', 'always', 'cooked'), ('always', 'cooked', 'perfection'), ('cooked', 'perfection', 'service'), ('perfection', 'service', 'excellent'), ('service', 'excellent', 'decor'), ('excellent', 'decor', 'cool'), ('decor', 'cool', 'understated')]","[('Everything', 'always', 'cooked', 'perfection'), ('always', 'cooked', 'perfection', 'service'), ('cooked', 'perfection', 'service', 'excellent'), ('perfection', 'service', 'excellent', 'decor'), ('service', 'excellent', 'decor', 'cool'), ('excellent', 'decor', 'cool', 'understated')]"
1032695,1032695:2,"
     I had the duck breast special on my last visit and it was incredible.
    ",FOOD#QUALITY,347,"('10', '29')","['I', 'duck', 'breast', 'special', 'last', 'visit', 'incredible']","[('I', 'PRP'), ('duck', 'VBP'), ('breast', 'RB'), ('special', 'JJ'), ('last', 'JJ'), ('visit', 'NN'), ('incredible', 'JJ')]","{'I': 1, 'duck': 1, 'breast': 1, 'special': 1, 'last': 1, 'visit': 1, 'incredible': 1}","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}","[('I', 'duck'), ('duck', 'breast'), ('breast', 'special'), ('special', 'last'), ('last', 'visit'), ('visit', 'incredible')]","[('I', 'duck', 'breast'), ('duck', 'breast', 'special'), ('breast', 'special', 'last'), ('special', 'last', 'visit'), ('last', 'visit', 'incredible')]","[('I', 'duck', 'breast', 'special'), ('duck', 'breast', 'special', 'last'), ('breast', 'special', 'last', 'visit'), ('special', 'last', 'visit', 'incredible')]"
1032695,1032695:3,"
     Can't wait wait for my next visit.
    ",RESTAURANT#GENERAL,111,"('0', '0')","['wait', 'wait', 'next', 'visit']","[('wait', 'NN'), ('wait', 'VBP'), ('next', 'JJ'), ('visit', 'NN')]","{'wait': 2, 'next': 1, 'visit': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('wait', 'wait'), ('wait', 'next'), ('next', 'visit')]","[('wait', 'wait', 'next'), ('wait', 'next', 'visit')]","[('wait', 'wait', 'next', 'visit')]"
1041457,1041457:1,"
     And I hate to say this but I doubt I'll ever go back.
    ",RESTAURANT#GENERAL,111,"('0', '0')","['And', 'I', 'hate', 'say', 'I', 'doubt', 'ever', 'go', 'back']","[('And', 'CC'), ('I', 'PRP'), ('hate', 'VBP'), ('say', 'VBP'), ('I', 'PRP'), ('doubt', 'VBP'), ('ever', 'RB'), ('go', 'VBP'), ('back', 'RB')]","{'And': 1, 'I': 2, 'hate': 1, 'say': 1, 'doubt': 1, 'ever': 1, 'go': 1, 'back': 1}","{'neg': 0.384, 'neu': 0.616, 'pos': 0.0, 'compound': -0.6808}","[('And', 'I'), ('I', 'hate'), ('hate', 'say'), ('say', 'I'), ('I', 'doubt'), ('doubt', 'ever'), ('ever', 'go'), ('go', 'back')]","[('And', 'I', 'hate'), ('I', 'hate', 'say'), ('hate', 'say', 'I'), ('say', 'I', 'doubt'), ('I', 'doubt', 'ever'), ('doubt', 'ever', 'go'), ('ever', 'go', 'back')]","[('And', 'I', 'hate', 'say'), ('I', 'hate', 'say', 'I'), ('hate', 'say', 'I', 'doubt'), ('say', 'I', 'doubt', 'ever'), ('I', 'doubt', 'ever', 'go'), ('doubt', 'ever', 'go', 'back')]"
1041457,1041457:2,"
     The food is very average...the Thai fusion stuff is a bit too sweet, every thing they serve is too sweet here.
    ",FOOD#QUALITY,378,"('4', '8')","['The', 'food', 'average', 'Thai', 'fusion', 'stuff', 'bit', 'sweet', 'every', 'thing', 'serve', 'sweet']","[('The', 'DT'), ('food', 'NN'), ('average', 'NN'), ('Thai', 'NNP'), ('fusion', 'NN'), ('stuff', 'NN'), ('bit', 'NN'), ('sweet', 'JJ'), ('every', 'DT'), ('thing', 'NN'), ('serve', 'VBP'), ('sweet', 'NN')]","{'The': 1, 'food': 1, 'average': 1, 'Thai': 1, 'fusion': 1, 'stuff': 1, 'bit': 1, 'sweet': 2, 'every': 1, 'thing': 1, 'serve': 1}","{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7184}","[('The', 'food'), ('food', 'average'), ('average', 'Thai'), ('Thai', 'fusion'), ('fusion', 'stuff'), ('stuff', 'bit'), ('bit', 'sweet'), ('sweet', 'every'), ('every', 'thing'), ('thing', 'serve'), ('serve', 'sweet')]","[('The', 'food', 'average'), ('food', 'average', 'Thai'), ('average', 'Thai', 'fusion'), ('Thai', 'fusion', 'stuff'), ('fusion', 'stuff', 'bit'), ('stuff', 'bit', 'sweet'), ('bit', 'sweet', 'every'), ('sweet', 'every', 'thing'), ('every', 'thing', 'serve'), ('thing', 'serve', 'sweet')]","[('The', 'food', 'average', 'Thai'), ('food', 'average', 'Thai', 'fusion'), ('average', 'Thai', 'fusion', 'stuff'), ('Thai', 'fusion', 'stuff', 'bit'), ('fusion', 'stuff', 'bit', 'sweet'), ('stuff', 'bit', 'sweet', 'every'), ('bit', 'sweet', 'every', 'thing'), ('sweet', 'every', 'thing', 'serve'), ('every', 'thing', 'serve', 'sweet')]"
1041457,1041457:2,"
     The food is very average...the Thai fusion stuff is a bit too sweet, every thing they serve is too sweet here.
    ",FOOD#QUALITY,174,"('31', '48')","['The', 'food', 'average', 'Thai', 'fusion', 'stuff', 'bit', 'sweet', 'every', 'thing', 'serve', 'sweet']","[('The', 'DT'), ('food', 'NN'), ('average', 'NN'), ('Thai', 'NNP'), ('fusion', 'NN'), ('stuff', 'NN'), ('bit', 'NN'), ('sweet', 'JJ'), ('every', 'DT'), ('thing', 'NN'), ('serve', 'VBP'), ('sweet', 'NN')]","{'The': 1, 'food': 1, 'average': 1, 'Thai': 1, 'fusion': 1, 'stuff': 1, 'bit': 1, 'sweet': 2, 'every': 1, 'thing': 1, 'serve': 1}","{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7184}","[('The', 'food'), ('food', 'average'), ('average', 'Thai'), ('Thai', 'fusion'), ('fusion', 'stuff'), ('stuff', 'bit'), ('bit', 'sweet'), ('sweet', 'every'), ('every', 'thing'), ('thing', 'serve'), ('serve', 'sweet')]","[('The', 'food', 'average'), ('food', 'average', 'Thai'), ('average', 'Thai', 'fusion'), ('Thai', 'fusion', 'stuff'), ('fusion', 'stuff', 'bit'), ('stuff', 'bit', 'sweet'), ('bit', 'sweet', 'every'), ('sweet', 'every', 'thing'), ('every', 'thing', 'serve'), ('thing', 'serve', 'sweet')]","[('The', 'food', 'average', 'Thai'), ('food', 'average', 'Thai', 'fusion'), ('average', 'Thai', 'fusion', 'stuff'), ('Thai', 'fusion', 'stuff', 'bit'), ('fusion', 'stuff', 'bit', 'sweet'), ('stuff', 'bit', 'sweet', 'every'), ('bit', 'sweet', 'every', 'thing'), ('sweet', 'every', 'thing', 'serve'), ('every', 'thing', 'serve', 'sweet')]"
1041457,1041457:2,"
     The food is very average...the Thai fusion stuff is a bit too sweet, every thing they serve is too sweet here.
    ",FOOD#QUALITY,111,"('0', '0')","['The', 'food', 'average', 'Thai', 'fusion', 'stuff', 'bit', 'sweet', 'every', 'thing', 'serve', 'sweet']","[('The', 'DT'), ('food', 'NN'), ('average', 'NN'), ('Thai', 'NNP'), ('fusion', 'NN'), ('stuff', 'NN'), ('bit', 'NN'), ('sweet', 'JJ'), ('every', 'DT'), ('thing', 'NN'), ('serve', 'VBP'), ('sweet', 'NN')]","{'The': 1, 'food': 1, 'average': 1, 'Thai': 1, 'fusion': 1, 'stuff': 1, 'bit': 1, 'sweet': 2, 'every': 1, 'thing': 1, 'serve': 1}","{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7184}","[('The', 'food'), ('food', 'average'), ('average', 'Thai'), ('Thai', 'fusion'), ('fusion', 'stuff'), ('stuff', 'bit'), ('bit', 'sweet'), ('sweet', 'every'), ('every', 'thing'), ('thing', 'serve'), ('serve', 'sweet')]","[('The', 'food', 'average'), ('food', 'average', 'Thai'), ('average', 'Thai', 'fusion'), ('Thai', 'fusion', 'stuff'), ('fusion', 'stuff', 'bit'), ('stuff', 'bit', 'sweet'), ('bit', 'sweet', 'every'), ('sweet', 'every', 'thing'), ('every', 'thing', 'serve'), ('thing', 'serve', 'sweet')]","[('The', 'food', 'average', 'Thai'), ('food', 'average', 'Thai', 'fusion'), ('average', 'Thai', 'fusion', 'stuff'), ('Thai', 'fusion', 'stuff', 'bit'), ('fusion', 'stuff', 'bit', 'sweet'), ('stuff', 'bit', 'sweet', 'every'), ('bit', 'sweet', 'every', 'thing'), ('sweet', 'every', 'thing', 'serve'), ('every', 'thing', 'serve', 'sweet')]"
1041457,1041457:3,"
     The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.
    ",FOOD#QUALITY,71,"('46', '88')","['The', 'thing', 'I', 'moderately', 'enjoyed', 'Grilled', 'Chicken', 'special', 'Edamame', 'Puree']","[('The', 'DT'), ('thing', 'NN'), ('I', 'PRP'), ('moderately', 'RB'), ('enjoyed', 'VBD'), ('Grilled', 'NNP'), ('Chicken', 'NNP'), ('special', 'JJ'), ('Edamame', 'NNP'), ('Puree', 'NNP')]","{'The': 1, 'thing': 1, 'I': 1, 'moderately': 1, 'enjoyed': 1, 'Grilled': 1, 'Chicken': 1, 'special': 1, 'Edamame': 1, 'Puree': 1}","{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7184}","[('The', 'thing'), ('thing', 'I'), ('I', 'moderately'), ('moderately', 'enjoyed'), ('enjoyed', 'Grilled'), ('Grilled', 'Chicken'), ('Chicken', 'special'), ('special', 'Edamame'), ('Edamame', 'Puree')]","[('The', 'thing', 'I'), ('thing', 'I', 'moderately'), ('I', 'moderately', 'enjoyed'), ('moderately', 'enjoyed', 'Grilled'), ('enjoyed', 'Grilled', 'Chicken'), ('Grilled', 'Chicken', 'special'), ('Chicken', 'special', 'Edamame'), ('special', 'Edamame', 'Puree')]","[('The', 'thing', 'I', 'moderately'), ('thing', 'I', 'moderately', 'enjoyed'), ('I', 'moderately', 'enjoyed', 'Grilled'), ('moderately', 'enjoyed', 'Grilled', 'Chicken'), ('enjoyed', 'Grilled', 'Chicken', 'special'), ('Grilled', 'Chicken', 'special', 'Edamame'), ('Chicken', 'special', 'Edamame', 'Puree')]"
1041457,1041457:4,"
     I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).
    ",FOOD#QUALITY,55,"('16', '30')","['I', 'never', 'Edamame', 'pureed', 'I', 'thought', 'innovative', 'tasty', 'used', 'bit', 'salt']","[('I', 'PRP'), ('never', 'RB'), ('Edamame', 'VBP'), ('pureed', 'NN'), ('I', 'PRP'), ('thought', 'VBD'), ('innovative', 'JJ'), ('tasty', 'NN'), ('used', 'VBN'), ('bit', 'NN'), ('salt', 'JJ')]","{'I': 2, 'never': 1, 'Edamame': 1, 'pureed': 1, 'thought': 1, 'innovative': 1, 'tasty': 1, 'used': 1, 'bit': 1, 'salt': 1}","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.5927}","[('I', 'never'), ('never', 'Edamame'), ('Edamame', 'pureed'), ('pureed', 'I'), ('I', 'thought'), ('thought', 'innovative'), ('innovative', 'tasty'), ('tasty', 'used'), ('used', 'bit'), ('bit', 'salt')]","[('I', 'never', 'Edamame'), ('never', 'Edamame', 'pureed'), ('Edamame', 'pureed', 'I'), ('pureed', 'I', 'thought'), ('I', 'thought', 'innovative'), ('thought', 'innovative', 'tasty'), ('innovative', 'tasty', 'used'), ('tasty', 'used', 'bit'), ('used', 'bit', 'salt')]","[('I', 'never', 'Edamame', 'pureed'), ('never', 'Edamame', 'pureed', 'I'), ('Edamame', 'pureed', 'I', 'thought'), ('pureed', 'I', 'thought', 'innovative'), ('I', 'thought', 'innovative', 'tasty'), ('thought', 'innovative', 'tasty', 'used'), ('innovative', 'tasty', 'used', 'bit'), ('tasty', 'used', 'bit', 'salt')]"
